@relation ionosphere-10-2tst.dat
@attribute Pulse1 integer [0, 1]
@attribute Pulse3 real [-1.0, 1.0]
@attribute Pulse4 real [-1.0, 1.0]
@attribute Pulse5 real [-1.0, 1.0]
@attribute Pulse6 real [-1.0, 1.0]
@attribute Pulse7 real [-1.0, 1.0]
@attribute Pulse8 real [-1.0, 1.0]
@attribute Pulse9 real [-1.0, 1.0]
@attribute Pulse10 real [-1.0, 1.0]
@attribute Pulse11 real [-1.0, 1.0]
@attribute Pulse12 real [-1.0, 1.0]
@attribute Pulse13 real [-1.0, 1.0]
@attribute Pulse14 real [-1.0, 1.0]
@attribute Pulse15 real [-1.0, 1.0]
@attribute Pulse16 real [-1.0, 1.0]
@attribute Pulse17 real [-1.0, 1.0]
@attribute Pulse18 real [-1.0, 1.0]
@attribute Pulse19 real [-1.0, 1.0]
@attribute Pulse20 real [-1.0, 1.0]
@attribute Pulse21 real [-1.0, 1.0]
@attribute Pulse22 real [-1.0, 1.0]
@attribute Pulse23 real [-1.0, 1.0]
@attribute Pulse24 real [-1.0, 1.0]
@attribute Pulse25 real [-1.0, 1.0]
@attribute Pulse26 real [-1.0, 1.0]
@attribute Pulse27 real [-1.0, 1.0]
@attribute Pulse28 real [-1.0, 1.0]
@attribute Pulse29 real [-1.0, 1.0]
@attribute Pulse30 real [-1.0, 1.0]
@attribute Pulse31 real [-1.0, 1.0]
@attribute Pulse32 real [-1.0, 1.0]
@attribute Pulse33 real [-1.0, 1.0]
@attribute Pulse34 real [-1.0, 1.0]
@attribute Class integer [0, 1]
@inputs Pulse1, Pulse3, Pulse4, Pulse5, Pulse6, Pulse7, Pulse8, Pulse9, Pulse10, Pulse11, Pulse12, Pulse13, Pulse14, Pulse15, Pulse16, Pulse17, Pulse18, Pulse19, Pulse20, Pulse21, Pulse22, Pulse23, Pulse24, Pulse25, Pulse26, Pulse27, Pulse28, Pulse29, Pulse30, Pulse31, Pulse32, Pulse33, Pulse34
@outputs Class
@data
1, 1.0, 0.5205, 1.0, 0.56, 1.0, 0.581, 1.0, 0.6395, 0.9935, 0.6545, 0.9635, 0.688, 0.9555, 0.6985, 0.9095, 0.7305, 0.893, 0.735, 0.897, 0.7815, 0.8514999999999999, 0.7905, 0.8355, 0.7985, 0.7945, 0.8049999999999999, 0.77, 0.8045, 0.7265, 0.8180000000000001, 0.702, 0.7939226519337017, 0
1, 0.841, 0.4135, 0.9115, 0.6095, 0.733, 0.6645, 0.43830431491294475, 0.7915, 1.0, 0.424, 0.5055, 0.7225, 0.5055, 0.6945, 0.5935, 0.706, 0.553, 0.6819999999999999, 0.5215, 0.6535, 0.4995, 0.6245, 0.4855, 0.597, 0.4785, 0.5725, 0.476, 0.5515, 0.477, 0.5355, 0.48, 0.4729281767955802, 1
1, 0.9884999999999999, 0.595, 0.9135, 0.7315, 0.859, 0.7935, 0.6063588190764573, 0.9215, 0.657, 0.9630000000000001, 0.5515, 0.9695, 0.4335, 0.9215, 0.33999999999999997, 0.958, 0.2395, 0.8975, 0.15849999999999997, 0.7475, 0.11299999999999999, 0.6675, 0.07300000000000001, 0.589, 0.08350000000000002, 0.493, 0.08800000000000002, 0.40349999999999997, 0.16349999999999998, 0.3315, 0.2005, 0.1729281767955802, 0
1, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.242997728993187, 0.5, 0.8109999999999999, 1.0, 0.5, 0.5, 0.5, 0.5, 0.683, 0.14, 0.7805, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.555, 0.5, 0.5, 0.5, 0.5, 0.5, 0.4475138121546962, 1
1, 0.9795, 0.5505, 1.0, 0.4905, 0.9915, 0.513, 0.9772899318697956, 0.4535, 0.995, 0.4865, 0.99, 0.4845, 1.0, 0.4735, 1.0, 0.474, 0.969, 0.508, 0.988, 0.4535, 0.9895, 0.4735, 0.958, 0.4215, 0.9784999999999999, 0.46499999999999997, 0.9550000000000001, 0.5065, 1.0, 0.446, 0.9655, 0.40939226519337024, 0
1, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 0.242997728993187, 0.5, 1.0, 1.0, 1.0, 0.3735, 1.0, 0.6165, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 1.0, 0.0, 0.5, 0.4475138121546962, 1
1, 0.7355, 0.614, 0.7115, 0.668, 0.6285000000000001, 0.738, 0.25738077214231647, 0.7475, 0.4895, 0.77, 0.3295, 0.656, 0.2935, 0.6625, 0.242, 0.5345, 0.25, 0.442, 0.426, 0.427, 0.426, 0.3095, 0.3835, 0.5015, 0.518, 0.3415, 0.5795, 0.3915, 0.6245, 0.3785, 0.6335, 0.470718232044199, 0
1, 0.9285, 0.5005, 0.9095, 0.4715, 0.8875, 0.479, 0.8811506434519303, 0.545, 0.9315, 0.5595, 0.9405, 0.46950000000000003, 0.8915, 0.5175, 0.9185, 0.46599999999999997, 0.9179999999999999, 0.429, 0.9405, 0.506, 0.9525, 0.511, 0.8985000000000001, 0.4905, 0.9119999999999999, 0.4815, 0.9405, 0.46799999999999997, 0.8694999999999999, 0.4905, 0.8955, 0.39668508287292825, 0
1, 0.8245, 0.4605, 0.7915, 0.428, 0.4345, 0.393, 0.46858440575321725, 0.522, 0.6905, 0.3685, 0.6445, 0.33999999999999997, 0.5175, 0.40549999999999997, 0.6015, 0.353, 0.576, 0.35450000000000004, 0.5475, 0.3425, 0.533, 0.366, 0.515, 0.3745, 0.5, 0.384, 0.487, 0.3945, 0.4765, 0.405, 0.5065, 0.29723756906077353, 0
1, 1.0, 0.5455, 0.9775, 0.4545, 0.8865000000000001, 0.5, 1.0, 0.5, 0.9775, 0.5, 1.0, 0.5225, 0.9545, 0.4775, 1.0, 0.5, 1.0, 0.5, 0.9319999999999999, 0.5455, 0.8865000000000001, 0.5455, 0.9545, 0.5225, 0.9575, 0.5145, 0.9775, 0.5455, 0.9319999999999999, 0.4545, 0.9319999999999999, 0.4723756906077349, 0
1, 0.497, 0.25, 0.5, 0.5, 0.4905, 1.0, 0.242997728993187, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.657, 0.9645, 0.3235, 0.872, 0.327, 0.09599999999999997, 0.5, 0.5, 0.1925, 0.2435, 0.5, 0.5, 0.5, 0.5, 0.5, 0.4475138121546962, 1
0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1
1, 0.9615, 0.5775, 0.9319999999999999, 0.649, 0.863, 0.6839999999999999, 0.777441332323997, 0.784, 0.7869999999999999, 0.8135, 0.7165, 0.8734999999999999, 0.6585, 0.8385, 0.5955, 0.884, 0.5235, 0.881, 0.4395, 0.885, 0.4075, 0.8565, 0.35350000000000004, 0.8285, 0.306, 0.7929999999999999, 0.266, 0.7505, 0.2345, 0.7035, 0.21899999999999997, 0.6414364640883978, 0
0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.242997728993187, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.4475138121546962, 1
1, 0.8095, 0.554, 0.8534999999999999, 0.4655, 0.852, 0.5085, 0.805450416351249, 0.501, 0.855, 0.579, 0.858, 0.499, 0.899, 0.533, 0.9185, 0.417, 0.8435, 0.4545, 0.8125, 0.4935, 0.8049999999999999, 0.5585, 0.8565, 0.4525, 0.849, 0.4915, 0.8165, 0.524, 0.8945000000000001, 0.4745, 0.8260000000000001, 0.4215469613259669, 0
1, 0.9410000000000001, 0.7175, 0.798, 0.8885000000000001, 0.5985, 0.9724999999999999, 0.060560181680545055, 0.9625, 0.1875, 0.8565, 0.068, 0.6685, 0.03799999999999998, 0.4735, 0.11299999999999999, 0.27649999999999997, 0.265, 0.1335, 0.449, 0.08900000000000002, 0.632, 0.11199999999999999, 0.78, 0.22049999999999997, 0.8605, 0.378, 0.8625, 0.548, 0.7905, 0.6945, 0.6735, 0.7662983425414365, 0
1, 0.8415, 0.527, 0.9239999999999999, 0.501, 0.9215, 0.5015, 0.8811506434519303, 0.5495, 0.879, 0.5205, 0.9095, 0.503, 0.9035, 0.5035, 0.903, 0.438, 0.8895, 0.4825, 0.882, 0.5045, 0.873, 0.505, 0.898, 0.479, 0.854, 0.5055, 0.8109999999999999, 0.558, 0.833, 0.506, 0.8220000000000001, 0.45414364640883986, 0
1, 1.0, 0.557, 0.85, 0.4395, 0.9079999999999999, 0.5485, 0.7819833459500378, 0.5055, 0.781, 0.461, 0.8454999999999999, 0.5625, 0.7929999999999999, 0.52, 0.7655000000000001, 0.483, 0.847, 0.5845, 0.8634999999999999, 0.536, 0.6605, 0.5295, 0.7665, 0.687, 0.7455, 0.59, 0.576, 0.662, 0.7205, 0.5945, 0.781, 0.5314917127071824, 0
1, 0.9239999999999999, 0.534, 0.903, 0.4885, 0.885, 0.4835, 0.7479182437547314, 0.46699999999999997, 0.798, 0.4615, 0.8365, 0.471, 0.8215, 0.46799999999999997, 0.696, 0.5225, 0.8565, 0.507, 0.78, 0.46, 0.767, 0.4575, 0.735, 0.386, 0.7435, 0.4545, 0.763, 0.4575, 0.7215, 0.452, 0.711, 0.3933701657458564, 0
1, 0.7395, 0.438, 0.714, 0.438, 0.8505, 0.304, 0.7971233913701741, 0.536, 0.6315, 0.392, 0.7475, 0.58, 0.727, 0.4405, 0.7115, 0.531, 0.75, 0.3635, 0.773, 0.593, 0.7115, 0.541, 0.853, 0.598, 0.767, 0.438, 0.5775, 0.3685, 0.737, 0.5205, 0.727, 0.16298342541436467, 0
1, 0.9895, 0.579, 0.9505, 0.6759999999999999, 0.9099999999999999, 0.743, 0.7865253595760788, 0.8245, 0.794, 0.8685, 0.7015, 0.9159999999999999, 0.6255, 0.9239999999999999, 0.5235, 0.9275, 0.439, 0.8985000000000001, 0.369, 0.904, 0.311, 0.8585, 0.245, 0.7915, 0.21200000000000002, 0.73, 0.1905, 0.654, 0.17099999999999999, 0.5915, 0.1795, 0.46408839779005534, 0
1, 0.9355, 0.5215, 0.8995, 0.5915, 0.995, 0.6465, 0.9205147615442848, 0.4585, 0.9430000000000001, 0.49, 0.952, 0.3665, 0.9470000000000001, 0.6, 0.9430000000000001, 0.477, 0.9225, 0.495, 0.9895, 0.32999999999999996, 0.895, 0.3745, 0.9335, 0.454, 0.9299999999999999, 0.4855, 0.894, 0.4795, 0.8795, 0.609, 0.9410000000000001, 0.49834254143646417, 0
1, 0.6665, 0.375, 0.722, 0.611, 0.6945, 0.5835, 0.558667676003028, 0.5695, 0.75, 0.4445, 0.7745, 0.458, 0.7915, 0.6665, 0.778, 0.514, 0.625, 0.403, 0.736, 0.472, 0.764, 0.486, 0.6945, 0.5415, 0.7075, 0.4285, 0.597, 0.4305, 0.6845, 0.426, 0.5415, 0.17127071823204426, 0
1, 1.0, 0.7575000000000001, 0.7275, 0.6665, 0.5305, 0.6819999999999999, 0.0, 0.8654999999999999, 0.27249999999999996, 0.7424999999999999, 0.21200000000000002, 0.5, 0.21200000000000002, 0.4395, 0.3335, 0.2575, 0.4545, 0.07600000000000001, 0.7424999999999999, 0.21200000000000002, 0.788, 0.28800000000000003, 1.0, 0.303, 0.865, 0.5615, 0.985, 0.788, 0.621, 0.6819999999999999, 0.5455, 0.6314917127071824, 0
0, 0.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.242997728993187, 0.5, 1.0, 0.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.5, 0.4475138121546962, 1
1, 0.756, 1.0, 1.0, 0.769, 0.856, 0.904, 0.5881907645722937, 0.732, 0.6655, 1.0, 0.606, 1.0, 0.41300000000000003, 1.0, 0.3345, 0.9935, 0.193, 1.0, 0.2365, 0.8585, 0.057499999999999996, 0.7395, 0.0, 0.6759999999999999, 0.0, 0.548, 0.0, 0.4165, 0.0, 0.28900000000000003, 0.04049999999999998, 0.08508287292817684, 0
