@relation ionosphere-10-3tst.dat
@attribute Pulse1 integer [0, 1]
@attribute Pulse3 real [-1.0, 1.0]
@attribute Pulse4 real [-1.0, 1.0]
@attribute Pulse5 real [-1.0, 1.0]
@attribute Pulse6 real [-1.0, 1.0]
@attribute Pulse7 real [-1.0, 1.0]
@attribute Pulse8 real [-1.0, 1.0]
@attribute Pulse9 real [-1.0, 1.0]
@attribute Pulse10 real [-1.0, 1.0]
@attribute Pulse11 real [-1.0, 1.0]
@attribute Pulse12 real [-1.0, 1.0]
@attribute Pulse13 real [-1.0, 1.0]
@attribute Pulse14 real [-1.0, 1.0]
@attribute Pulse15 real [-1.0, 1.0]
@attribute Pulse16 real [-1.0, 1.0]
@attribute Pulse17 real [-1.0, 1.0]
@attribute Pulse18 real [-1.0, 1.0]
@attribute Pulse19 real [-1.0, 1.0]
@attribute Pulse20 real [-1.0, 1.0]
@attribute Pulse21 real [-1.0, 1.0]
@attribute Pulse22 real [-1.0, 1.0]
@attribute Pulse23 real [-1.0, 1.0]
@attribute Pulse24 real [-1.0, 1.0]
@attribute Pulse25 real [-1.0, 1.0]
@attribute Pulse26 real [-1.0, 1.0]
@attribute Pulse27 real [-1.0, 1.0]
@attribute Pulse28 real [-1.0, 1.0]
@attribute Pulse29 real [-1.0, 1.0]
@attribute Pulse30 real [-1.0, 1.0]
@attribute Pulse31 real [-1.0, 1.0]
@attribute Pulse32 real [-1.0, 1.0]
@attribute Pulse33 real [-1.0, 1.0]
@attribute Pulse34 real [-1.0, 1.0]
@attribute Class integer [0, 1]
@inputs Pulse1, Pulse3, Pulse4, Pulse5, Pulse6, Pulse7, Pulse8, Pulse9, Pulse10, Pulse11, Pulse12, Pulse13, Pulse14, Pulse15, Pulse16, Pulse17, Pulse18, Pulse19, Pulse20, Pulse21, Pulse22, Pulse23, Pulse24, Pulse25, Pulse26, Pulse27, Pulse28, Pulse29, Pulse30, Pulse31, Pulse32, Pulse33, Pulse34
@outputs Class
@data
0, 0.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0, 1.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0, 1.0, 0.4574064026044492, 0.5, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.5, 0.5, 1
1, 0.6845, 0.0, 0.0, 0.0, 0.4615, 1.0, 1.0, 0.975, 0.8366559485530546, 0.3065, 0.0, 0.10349999999999998, 0.4515, 1.0, 0.7435, 0.7325, 0.659, 0.3625, 0.4285, 0.399, 0.3922951709169831, 0.5345, 0.515, 0.533, 0.517, 0.494, 0.498, 0.4915, 0.496, 0.5005, 0.5, 0.5015, 1
0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.9999999999999999, 0.0, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 0.9999999999999999, 0.0, 0.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.75, 0.5, 0.5, 1
1, 0.7275, 0.5455, 0.8180000000000001, 0.5455, 0.6365000000000001, 0.591, 0.8180000000000001, 0.5, 0.5909967845659163, 0.4545, 0.7275, 0.4545, 0.743, 0.4935, 0.8180000000000001, 0.40900000000000003, 0.7275, 0.5, 0.6819999999999999, 0.4545, 0.6055344546934346, 0.591, 0.6819999999999999, 0.4545, 0.6719999999999999, 0.491, 0.6365000000000001, 0.5, 0.6819999999999999, 0.5, 0.645, 0.491, 0
0, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.35691318327974275, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.9999999999999999, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.0, 1.0, 0.5, 0.5, 1
1, 0.973, 0.5045, 0.9864999999999999, 0.4985, 0.9944999999999999, 0.502, 0.979, 0.508, 0.9620578778135047, 0.5175, 0.986, 0.5235, 0.993, 0.5095, 0.9715, 0.5355, 0.993, 0.4965, 0.989, 0.525, 0.98046663049376, 0.5355, 0.9665, 0.5405, 0.976, 0.522, 0.9875, 0.504, 0.989, 0.5355, 1.0, 0.4985, 0
1, 0.935, 0.69, 0.8205, 0.846, 0.6565, 0.933, 0.4805, 0.9535, 0.08553054662379422, 0.8965000000000001, 0.14700000000000002, 0.758, 0.09499999999999997, 0.6135, 0.09449999999999997, 0.4375, 0.16249999999999998, 0.3095, 0.3085, 0.1855, 0.3868692349430276, 0.14600000000000002, 0.578, 0.16799999999999998, 0.6925, 0.242, 0.763, 0.35050000000000003, 0.781, 0.47050000000000003, 0.7575000000000001, 0.583, 0
1, 0.872, 0.488, 0.854, 0.5165, 0.861, 0.5845, 0.896, 0.5385, 0.8803858520900321, 0.7195, 0.819, 0.503, 0.854, 0.6085, 1.0, 0.5305, 0.8049999999999999, 0.5255, 0.8375, 0.521, 0.7395550732501356, 0.375, 0.865, 0.421, 0.8085, 0.5355, 0.6545, 0.543, 0.7795000000000001, 0.5375, 0.8015, 0.6085, 0
1, 0.9590000000000001, 0.591, 0.9305, 0.6775, 0.8645, 0.7285, 0.802, 0.8494999999999999, 0.6810289389067523, 0.8745, 0.6805, 0.909, 0.5785, 0.9179999999999999, 0.502, 0.9259999999999999, 0.418, 0.8895, 0.32, 0.881, 0.22354856212696686, 0.827, 0.2345, 0.7695000000000001, 0.1985, 0.705, 0.1775, 0.6365000000000001, 0.17149999999999999, 0.5685, 0.1795, 0.527, 0
1, 0.7945, 0.1955, 0.927, 0.7765, 0.9055, 0.5365, 0.7829999999999999, 0.581, 0.5678456591639871, 0.621, 0.7515000000000001, 0.5615, 0.8195, 0.5995, 0.8594999999999999, 0.7135, 0.7715000000000001, 0.5695, 0.8260000000000001, 0.639, 0.8312533912099835, 0.5365, 0.7595000000000001, 0.6335, 0.745, 0.6385000000000001, 0.731, 0.643, 0.7175, 0.6465, 0.704, 0.6495, 0
1, 0.994, 0.511, 0.9655, 0.6705, 0.9195, 0.6759999999999999, 0.8734999999999999, 0.7444999999999999, 0.830225080385852, 0.7595000000000001, 0.7755000000000001, 0.8009999999999999, 0.7155, 0.831, 0.659, 0.852, 0.642, 0.8445, 0.5375, 0.8685, 0.4915897992403689, 0.8565, 0.4175, 0.8485, 0.417, 0.8025, 0.419, 0.779, 0.3265, 0.721, 0.3325, 0.6875, 0
1, 0.9490000000000001, 0.6759999999999999, 0.8365, 0.8109999999999999, 0.7195, 0.972, 0.482, 0.9025000000000001, 0.21028938906752412, 0.8765000000000001, 0.3745, 0.744, 0.21300000000000002, 0.642, 0.16599999999999998, 0.553, 0.263, 0.469, 0.09449999999999997, 0.47, 0.27726532826912637, 0.262, 0.4355, 0.23199999999999998, 0.536, 0.2405, 0.6214999999999999, 0.2825, 0.683, 0.34950000000000003, 0.714, 0.5665, 0
1, 0.6455, 0.55, 0.6165, 0.5865, 0.519, 0.6715, 0.56, 0.6315, 0.397427652733119, 0.6065, 0.4765, 0.5640000000000001, 0.4685, 0.5395, 0.4685, 0.5205, 0.473, 0.507, 0.479, 0.4985, 0.44167118827997826, 0.494, 0.491, 0.4925, 0.4955, 0.4925, 0.4985, 0.494, 0.5005, 0.4955, 0.5015, 0.497, 0
1, 0.8745, 0.5125, 0.995, 0.549, 0.8795, 0.5645, 0.8714999999999999, 0.454, 0.9729903536977491, 0.5125, 0.9895, 0.4975, 0.9804999999999999, 0.551, 0.9575, 0.519, 0.855, 0.5135, 0.906, 0.46, 0.9999999999999999, 0.5, 0.859, 0.494, 0.9115, 0.513, 0.862, 0.4945, 0.952, 0.5555, 0.864, 0.514, 0
1, 0.9410000000000001, 0.653, 0.866, 0.7889999999999999, 0.6705, 0.7925, 0.5285, 1.0, 0.2977491961414791, 0.9605, 0.188, 0.86, 0.15100000000000002, 0.663, 0.09300000000000003, 0.706, 0.0, 0.496, 0.10499999999999998, 0.2945, 0.040151926207270705, 0.27249999999999996, 0.21400000000000002, 0.16199999999999998, 0.34199999999999997, 0.09050000000000002, 0.485, 0.066, 0.627, 0.08950000000000002, 0.501, 0.09150000000000003, 0
1, 0.9924999999999999, 0.4865, 0.9904999999999999, 0.4795, 1.0, 0.462, 0.9935, 0.5075, 0.9697749196141477, 0.487, 0.9924999999999999, 0.4625, 0.997, 0.4645, 0.987, 0.4525, 0.9864999999999999, 0.439, 0.9964999999999999, 0.4735, 0.974498100922409, 0.4555, 0.987, 0.4585, 0.9835, 0.4355, 0.9675, 0.4255, 0.9855, 0.421, 0.984, 0.406, 0
1, 0.7625, 0.483, 0.9744999999999999, 0.5425, 0.7625, 0.4155, 0.6525, 0.4915, 0.6836012861736334, 0.432, 0.8220000000000001, 0.644, 0.9155, 0.322, 0.771, 0.5085, 0.7795000000000001, 0.517, 0.7965, 0.6525, 0.9262072707542051, 0.5255, 0.7035, 0.5765, 0.8365, 0.4985, 0.8305, 0.483, 0.9155, 0.4235, 0.8815, 0.449, 0
1, 0.1785, 0.0, 1.0, 0.9145, 1.0, 0.0, 1.0, 0.383, 0.9999999999999999, 0.981, 1.0, 0.3115, 1.0, 0.0, 1.0, 0.569, 1.0, 0.0, 1.0, 0.483, 0.0, 1.0, 0.769, 0.9285, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1
1, 0.952, 0.492, 1.0, 0.54, 1.0, 0.508, 0.9650000000000001, 0.5025, 0.9588424437299035, 0.492, 1.0, 0.5, 1.0, 0.532, 1.0, 0.524, 0.9570000000000001, 0.5215, 0.984, 0.5105, 0.9940314704286488, 0.492, 0.9815, 0.5265, 0.985, 0.5225, 0.9385, 0.5055, 1.0, 0.5455, 0.9895, 0.532, 0
1, 0.9505, 0.709, 0.8205, 0.8785000000000001, 0.652, 0.9755, 0.398, 0.9824999999999999, 0.0, 0.906, 0.09050000000000002, 0.7545, 0.015000000000000013, 0.5515, 0.04249999999999998, 0.34299999999999997, 0.14900000000000002, 0.1725, 0.33799999999999997, 0.05499999999999999, 0.4894194248507867, 0.029000000000000026, 0.7225, 0.08900000000000002, 0.8705, 0.22399999999999998, 0.9470000000000001, 0.4065, 0.9395, 0.602, 0.853, 0.7745, 0
