@relation ionosphere-10-7tst.dat
@attribute Pulse1 integer [0, 1]
@attribute Pulse3 real [-1.0, 1.0]
@attribute Pulse4 real [-1.0, 1.0]
@attribute Pulse5 real [-1.0, 1.0]
@attribute Pulse6 real [-1.0, 1.0]
@attribute Pulse7 real [-1.0, 1.0]
@attribute Pulse8 real [-1.0, 1.0]
@attribute Pulse9 real [-1.0, 1.0]
@attribute Pulse10 real [-1.0, 1.0]
@attribute Pulse11 real [-1.0, 1.0]
@attribute Pulse12 real [-1.0, 1.0]
@attribute Pulse13 real [-1.0, 1.0]
@attribute Pulse14 real [-1.0, 1.0]
@attribute Pulse15 real [-1.0, 1.0]
@attribute Pulse16 real [-1.0, 1.0]
@attribute Pulse17 real [-1.0, 1.0]
@attribute Pulse18 real [-1.0, 1.0]
@attribute Pulse19 real [-1.0, 1.0]
@attribute Pulse20 real [-1.0, 1.0]
@attribute Pulse21 real [-1.0, 1.0]
@attribute Pulse22 real [-1.0, 1.0]
@attribute Pulse23 real [-1.0, 1.0]
@attribute Pulse24 real [-1.0, 1.0]
@attribute Pulse25 real [-1.0, 1.0]
@attribute Pulse26 real [-1.0, 1.0]
@attribute Pulse27 real [-1.0, 1.0]
@attribute Pulse28 real [-1.0, 1.0]
@attribute Pulse29 real [-1.0, 1.0]
@attribute Pulse30 real [-1.0, 1.0]
@attribute Pulse31 real [-1.0, 1.0]
@attribute Pulse32 real [-1.0, 1.0]
@attribute Pulse33 real [-1.0, 1.0]
@attribute Pulse34 real [-1.0, 1.0]
@attribute Class integer [0, 1]
@inputs Pulse1, Pulse3, Pulse4, Pulse5, Pulse6, Pulse7, Pulse8, Pulse9, Pulse10, Pulse11, Pulse12, Pulse13, Pulse14, Pulse15, Pulse16, Pulse17, Pulse18, Pulse19, Pulse20, Pulse21, Pulse22, Pulse23, Pulse24, Pulse25, Pulse26, Pulse27, Pulse28, Pulse29, Pulse30, Pulse31, Pulse32, Pulse33, Pulse34
@outputs Class
@data
1, 0.738, 0.9165, 0.119, 0.381, 0.6665, 0.4285, 0.6028985507246378, 0.4285, 0.16349999999999998, 0.48002385211687537, 0.6665, 0.5, 0.643, 0.4645, 0.18896713615023475, 0.756, 0.5665529010238908, 0.512, 0.726, 0.524, 0.5835, 0.369, 0.20954773869346732, 0.449, 0.5592723004694836, 0.2445, 1.0, 0.5, 0.16649999999999998, 0.476, 0.631, 0.512, 1
1, 0.598, 0.7015, 0.9139999999999999, 0.9025000000000001, 0.88, 0.8534999999999999, 0.8840579710144929, 0.445, 0.9864999999999999, 0.4514013118664282, 0.979, 0.07150000000000001, 0.96, 0.942, 0.9735915492957747, 0.474, 0.9357224118316269, 0.5905, 0.9924999999999999, 0.15200000000000002, 0.9335, 0.07100000000000001, 0.6412060301507536, 0.34950000000000003, 1.0, 0.5855, 0.7734231475811391, 0.7135, 0.9390000000000001, 0.905, 0.9099999999999999, 0.844, 1
1, 1.0, 1.0, 1.0, 0.756, 0.8125, 0.0, 1.0000000000000002, 1.0, 0.5125, 0.4221824686940966, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.656, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 0.028000000000000025, 1.0, 0.5, 0.5, 1
1, 0.0, 0.5, 0.0, 0.0, 0.0, 1.0, 0.27536231884057977, 0.5, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.4131455399061033, 0.5, 0.4311717861205916, 0.5, 0.0, 0.0, 0.0, 1.0, 0.9999999999999999, 0.719, 1.0, 0.0, 0.387630128597673, 0.5, 0.0, 0.0, 0.0, 1.0, 1
1, 1.0, 0.5, 1.0, 0.5, 0.8335, 0.5555, 1.0000000000000002, 0.4445, 0.9445, 0.3375074537865236, 1.0, 0.389, 0.889, 0.5, 0.869718309859155, 0.5, 1.0, 0.4445, 0.889, 0.4445, 0.8335, 0.4445, 0.8326633165829145, 0.5, 0.943075117370892, 0.473, 1.0, 0.5555, 0.9445, 0.4445, 1.0, 0.5, 0
1, 1.0, 0.459, 1.0, 0.4435, 0.996, 0.351, 1.0000000000000002, 0.3345, 0.9835, 0.19916517590936197, 0.929, 0.2635, 0.9595, 0.259, 0.8421361502347418, 0.174, 0.8185437997724687, 0.1825, 0.9119999999999999, 0.10849999999999999, 0.794, 0.126, 0.8341708542713567, 0.018500000000000016, 0.699530516431925, 0.07150000000000001, 0.619718309859155, 0.08050000000000002, 0.6205, 0.055999999999999994, 0.646, 0.05199999999999999, 0
1, 1.0, 0.6205, 0.999, 0.502, 0.901, 0.34950000000000003, 0.9268115942028987, 0.3825, 0.853, 0.2599880739415623, 0.8694999999999999, 0.34750000000000003, 0.8574999999999999, 0.3195, 0.6901408450704225, 0.194, 0.661547212741752, 0.22449999999999998, 0.8049999999999999, 0.3035, 0.766, 0.3365, 0.6180904522613064, 0.2395, 0.5845070422535211, 0.258, 0.4660134721371708, 0.3045, 0.5785, 0.2435, 0.592, 0.267, 0
1, 1.0, 0.4525, 0.0, 0.0, 0.0, 0.0, 1.0000000000000002, 0.6585, 0.9065, 0.8580799045915325, 0.0, 0.0, 0.0, 1.0, 0.6913145539906104, 1.0, 1.0, 1.0, 0.844, 0.0, 0.0, 0.0, 0.9140703517587938, 0.6825, 1.0, 1.0, 1.0, 0.754, 0.0, 0.3375, 0.0, 0.864, 1
1, 1.0, 0.6155, 1.0, 0.10749999999999998, 1.0, 0.448, 1.0000000000000002, 0.577, 1.0, 0.569469290399523, 0.9904999999999999, 0.4655, 1.0, 0.533, 0.9753521126760563, 0.405, 0.906712172923777, 0.422, 0.987, 0.5185, 0.998, 0.546, 0.9999999999999999, 0.4935, 0.977699530516432, 0.477, 0.9461114513165952, 0.5195, 1.0, 0.4315, 0.9824999999999999, 0.4415, 0
1, 1.0, 0.7275, 1.0, 0.7725, 0.909, 0.8180000000000001, 1.0000000000000002, 0.4545, 1.0, 0.4036970781156828, 0.909, 0.27249999999999996, 0.8180000000000001, 0.6365000000000001, 1.0, 0.182, 1.0, 0.3635, 0.9545, 0.27249999999999996, 1.0, 0.539, 0.9999999999999999, 0.4545, 1.0, 0.5445, 1.0, 0.6819999999999999, 1.0, 0.8180000000000001, 0.8634999999999999, 0.6365000000000001, 0
1, 0.87, 0.735, 0.7695000000000001, 0.911, 0.552, 0.9764999999999999, 0.0, 0.9395, 0.1305, 0.7507453786523554, 0.03949999999999998, 0.5835, 0.08800000000000002, 0.3755, 0.06455399061032868, 0.1835, 0.29465301478953354, 0.08550000000000002, 0.594, 0.10649999999999998, 0.758, 0.21300000000000002, 0.8457286432160802, 0.376, 0.818661971830986, 0.5525, 0.7109614206981016, 0.6990000000000001, 0.63, 0.7829999999999999, 0.4665, 0.788, 0
1, 0.0, 0.5, 1.0, 0.5645, 0.942, 0.49, 0.27536231884057977, 0.5, 1.0, 0.15086463923673227, 1.0, 0.598, 1.0, 0.4735, 1.0, 0.09200000000000003, 0.4311717861205916, 0.5, 1.0, 0.48, 1.0, 0.4065, 0.4974874371859296, 0.5, 1.0, 0.0, 0.387630128597673, 0.5, 1.0, 0.5589999999999999, 0.9535, 0.452, 1
1, 0.811, 0.5185, 0.9255, 0.4995, 0.895, 0.5035, 0.8521739130434784, 0.4785, 0.938, 0.4036970781156828, 0.9279999999999999, 0.4665, 0.9319999999999999, 0.5015, 0.8996478873239437, 0.473, 0.8919226393629125, 0.4405, 0.8845000000000001, 0.458, 0.9215, 0.475, 0.8844221105527637, 0.4655, 0.892018779342723, 0.4565, 0.893447642375995, 0.448, 0.907, 0.475, 0.9105, 0.4245, 0
1, 0.585, 0.3225, 1.0, 0.6765, 0.877, 0.497, 0.8731884057971016, 0.597, 0.751, 0.23911747167561123, 0.8300000000000001, 0.532, 0.8485, 0.5735, 0.8380281690140845, 0.2865, 0.8640500568828213, 0.5225, 0.8345, 0.6025, 0.9239999999999999, 0.29500000000000004, 0.8231155778894472, 0.4765, 0.7464788732394366, 0.447, 0.7109614206981016, 0.4335, 0.578, 0.439, 0.724, 0.4485, 0
1, 0.836, 0.5660000000000001, 0.861, 0.5305, 0.829, 0.5415, 0.4485507246376812, 0.565, 0.719, 0.5247465712581992, 0.747, 0.5635, 0.7235, 0.5675, 0.585680751173709, 0.5145, 0.7053469852104665, 0.579, 0.664, 0.573, 0.6475, 0.573, 0.6301507537688442, 0.5725, 0.551643192488263, 0.5715, 0.5492957746478873, 0.5805, 0.594, 0.5680000000000001, 0.5835, 0.5660000000000001, 0
1, 0.835, 0.645, 0.8465, 0.7384999999999999, 0.746, 0.8420000000000001, 0.4347826086956522, 0.9339999999999999, 0.4595, 0.9105545617173524, 0.322, 0.8885000000000001, 0.2365, 0.792, 0.0, 0.6565, 0.0, 0.5195, 0.14400000000000002, 0.4235, 0.20850000000000002, 0.304, 0.31055276381909547, 0.235, 0.31338028169014087, 0.1955, 0.43906919779546844, 0.1925, 0.626, 0.2575, 0.7030000000000001, 0.3235, 0
1, 0.756, 0.748, 0.9179999999999999, 0.7715000000000001, 0.7745, 0.8605, 0.5304347826086957, 0.854, 0.5675, 0.9683959451401312, 0.451, 0.969, 0.312, 0.911, 0.10387323943661969, 0.856, 0.04209328782707622, 0.8400000000000001, 0.14900000000000002, 0.625, 0.10449999999999998, 0.515, 0.0, 0.35450000000000004, 0.0, 0.33599999999999997, 0.0, 0.404, 0.3295, 0.1975, 0.402, 0.185, 0
1, 0.881, 0.5, 0.974, 0.4865, 0.968, 0.494, 0.9289855072463771, 0.509, 0.9510000000000001, 0.4144305307096005, 0.9695, 0.5045, 0.9784999999999999, 0.5015, 1.0, 0.5135, 0.9670079635949943, 0.494, 0.9545, 0.512, 0.9575, 0.5275, 0.9984924623115576, 0.5245, 0.9395539906103287, 0.511, 0.9442743417023882, 0.5045, 1.0, 0.5275, 0.988, 0.494, 0
1, 0.906, 0.4915, 0.9904999999999999, 0.49, 0.9784999999999999, 0.482, 0.896376811594203, 0.5005, 0.9485, 0.3840190816935003, 0.9455, 0.493, 0.9530000000000001, 0.4775, 0.949530516431925, 0.4955, 0.8907849829351536, 0.4355, 0.9435, 0.506, 0.9610000000000001, 0.4885, 0.9547738693467336, 0.4895, 0.9360328638497653, 0.461, 0.8958971218616044, 0.41400000000000003, 0.98, 0.481, 0.937, 0.419, 0
1, 0.847, 0.5675, 0.868, 0.469, 0.9395, 0.5415, 0.9195652173913045, 0.4545, 0.8935, 0.44364937388193204, 0.9035, 0.498, 0.8965000000000001, 0.4945, 0.9166666666666667, 0.477, 0.9271899886234357, 0.4825, 0.9085, 0.4525, 0.855, 0.522, 0.9321608040201004, 0.4245, 0.8890845070422536, 0.476, 0.8665033680342927, 0.4965, 0.8785000000000001, 0.4665, 0.929, 0.469, 0
0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0000000000000002, 1.0, 0.5, 0.4036970781156828, 1.0, 0.0, 0.5, 0.5, 0.4131455399061033, 0.5, 0.4311717861205916, 0.5, 0.0, 1.0, 1.0, 1.0, 0.4974874371859296, 0.5, 1.0, 1.0, 0.387630128597673, 0.5, 0.0, 0.0, 0.5, 0.5, 1
0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0000000000000002, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.9999999999999999, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1
1, 0.941, 0.5595, 0.9285, 0.505, 0.9255, 0.5075, 0.8333333333333335, 0.4985, 0.9225, 0.46869409660107336, 0.9165, 0.515, 0.9135, 0.5175, 0.852112676056338, 0.5095, 0.8862343572241184, 0.512, 0.9045000000000001, 0.5245, 0.9015, 0.527, 0.885929648241206, 0.511, 0.8773474178403757, 0.531, 0.9136558481322719, 0.5465, 0.8895, 0.5355, 0.8865000000000001, 0.5375, 0
1, 0.97, 0.428, 0.9565, 0.499, 0.983, 0.4145, 0.9898550724637682, 0.5915, 0.9590000000000001, 0.4048896839594514, 0.968, 0.458, 0.9565, 0.499, 0.9225352112676057, 0.4565, 0.9829351535836177, 0.394, 1.0, 0.5515, 0.96, 0.4735, 0.9623115577889446, 0.534, 0.9647887323943662, 0.4535, 0.9816289038579302, 0.39949999999999997, 0.927, 0.4565, 0.983, 0.3905, 0
