@relation ionosphere-10-7tra.dat
@attribute Pulse1 integer [0, 1]
@attribute Pulse3 real [-1.0, 1.0]
@attribute Pulse4 real [-1.0, 1.0]
@attribute Pulse5 real [-1.0, 1.0]
@attribute Pulse6 real [-1.0, 1.0]
@attribute Pulse7 real [-1.0, 1.0]
@attribute Pulse8 real [-1.0, 1.0]
@attribute Pulse9 real [-1.0, 1.0]
@attribute Pulse10 real [-1.0, 1.0]
@attribute Pulse11 real [-1.0, 1.0]
@attribute Pulse12 real [-1.0, 1.0]
@attribute Pulse13 real [-1.0, 1.0]
@attribute Pulse14 real [-1.0, 1.0]
@attribute Pulse15 real [-1.0, 1.0]
@attribute Pulse16 real [-1.0, 1.0]
@attribute Pulse17 real [-1.0, 1.0]
@attribute Pulse18 real [-1.0, 1.0]
@attribute Pulse19 real [-1.0, 1.0]
@attribute Pulse20 real [-1.0, 1.0]
@attribute Pulse21 real [-1.0, 1.0]
@attribute Pulse22 real [-1.0, 1.0]
@attribute Pulse23 real [-1.0, 1.0]
@attribute Pulse24 real [-1.0, 1.0]
@attribute Pulse25 real [-1.0, 1.0]
@attribute Pulse26 real [-1.0, 1.0]
@attribute Pulse27 real [-1.0, 1.0]
@attribute Pulse28 real [-1.0, 1.0]
@attribute Pulse29 real [-1.0, 1.0]
@attribute Pulse30 real [-1.0, 1.0]
@attribute Pulse31 real [-1.0, 1.0]
@attribute Pulse32 real [-1.0, 1.0]
@attribute Pulse33 real [-1.0, 1.0]
@attribute Pulse34 real [-1.0, 1.0]
@attribute Class integer [0, 1]
@inputs Pulse1, Pulse3, Pulse4, Pulse5, Pulse6, Pulse7, Pulse8, Pulse9, Pulse10, Pulse11, Pulse12, Pulse13, Pulse14, Pulse15, Pulse16, Pulse17, Pulse18, Pulse19, Pulse20, Pulse21, Pulse22, Pulse23, Pulse24, Pulse25, Pulse26, Pulse27, Pulse28, Pulse29, Pulse30, Pulse31, Pulse32, Pulse33, Pulse34
@outputs Class
@data
1, 1.0, 0.4185, 1.0, 0.449, 1.0, 0.424, 1.0, 0.40349999999999997, 0.9704999999999999, 0.324, 0.9784999999999999, 0.351, 0.9685, 0.328, 0.9724999999999999, 0.3595, 0.9505, 0.28300000000000003, 0.9299999999999999, 0.2635, 0.915, 0.244, 0.9205, 0.2645, 0.881, 0.20800000000000002, 0.8285, 0.15600000000000003, 0.8435, 0.1775, 0.8235, 0.16399999999999998, 0
1, 1.0, 0.0665, 1.0, 0.6115, 0.9275, 0.3005, 1.0, 0.4395, 1.0, 0.6755, 1.0, 0.539, 1.0, 0.426, 1.0, 0.0, 1.0, 0.0, 0.8089999999999999, 0.579, 1.0, 0.8115, 1.0, 0.415, 1.0, 0.6795, 1.0, 0.16749999999999998, 1.0, 0.942, 1.0, 0.406, 1
1, 1.0, 0.537, 1.0, 0.517, 1.0, 0.472, 1.0, 0.544, 1.0, 0.5985, 1.0, 0.6015, 1.0, 0.5640000000000001, 1.0, 0.553, 1.0, 0.6355, 1.0, 0.724, 1.0, 0.709, 1.0, 0.6, 1.0, 0.6835, 0.978, 0.743, 1.0, 0.6625, 1.0, 0.7335, 0
1, 0.7545, 0.030000000000000027, 1.0, 0.6335, 0.4825, 0.0, 1.0, 0.0, 0.7185, 0.0, 0.5, 0.5, 0.0, 0.3285, 0.3115, 0.518, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.4185, 0.9610000000000001, 0.6990000000000001, 0.6325000000000001, 0.5, 0.5, 1.0, 0.616, 0.5, 0.5, 1
0, 0.5, 0.5, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1
1, 0.8355, 0.5125, 0.833, 0.525, 0.786, 0.594, 0.544, 0.6705, 0.8180000000000001, 0.5605, 0.8105, 0.5715, 0.893, 0.555, 0.792, 0.591, 0.572, 0.706, 0.7695000000000001, 0.6065, 0.757, 0.613, 0.744, 0.6185, 0.731, 0.623, 0.717, 0.6265000000000001, 0.7035, 0.629, 1.0, 0.665, 0
0, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 0.0, 0.1405, 1.0, 0.5, 0.5, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.781, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1
1, 1.0, 0.497, 1.0, 0.451, 1.0, 0.462, 1.0, 0.447, 1.0, 0.4445, 1.0, 0.3025, 1.0, 0.422, 0.9605, 0.3405, 0.9325, 0.3275, 0.9585, 0.27949999999999997, 0.9804999999999999, 0.2655, 0.9095, 0.298, 0.9135, 0.28900000000000003, 0.879, 0.309, 0.902, 0.297, 0.872, 0.275, 0
0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1
0, 0.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.5, 0.5, 1
1, 1.0, 0.469, 1.0, 0.5145, 1.0, 0.4745, 1.0, 0.4915, 1.0, 0.4415, 0.9225, 0.474, 0.9670000000000001, 0.46699999999999997, 0.846, 0.463, 0.8285, 0.398, 0.9744999999999999, 0.34199999999999997, 0.9045000000000001, 0.3415, 0.9245, 0.326, 0.8625, 0.354, 0.8654999999999999, 0.307, 0.772, 0.3685, 0.821, 0.3025, 0
1, 1.0, 0.4565, 1.0, 0.4135, 0.933, 0.09100000000000003, 0.974, 0.8055, 0.9775, 0.29300000000000004, 0.9425, 0.3415, 0.9395, 0.383, 0.9055, 0.189, 0.5609999999999999, 0.0, 0.9515, 0.5555, 0.812, 0.10749999999999998, 0.777, 0.08550000000000002, 0.7404999999999999, 0.067, 0.7030000000000001, 0.05149999999999999, 0.665, 0.03949999999999998, 0.4335, 0.0, 0
1, 1.0, 0.542, 1.0, 0.587, 1.0, 0.4335, 0.991, 0.8225, 1.0, 0.7395, 1.0, 0.7955, 1.0, 0.854, 1.0, 0.9139999999999999, 1.0, 0.9755, 1.0, 1.0, 0.99, 1.0, 0.958, 1.0, 0.9195, 1.0, 0.874, 1.0, 0.8220000000000001, 1.0, 0.7625, 1.0, 0
0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.5, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1
1, 1.0, 0.429, 1.0, 0.4185, 1.0, 0.3815, 1.0, 0.4625, 1.0, 0.375, 1.0, 0.369, 1.0, 0.39, 1.0, 0.307, 1.0, 0.269, 1.0, 0.3225, 1.0, 0.2015, 1.0, 0.262, 0.994, 0.2515, 1.0, 0.121, 1.0, 0.121, 1.0, 0.07800000000000001, 0
1, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.491, 1.0, 0.0, 1.0, 1.0, 1.0, 0.07200000000000001, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.10449999999999998, 1.0, 1.0, 1.0, 1.0, 1
1, 0.9410000000000001, 0.427, 0.9670000000000001, 0.4445, 0.9605, 0.418, 0.9415, 0.415, 0.9425, 0.34099999999999997, 0.9265, 0.3425, 0.9105, 0.3205, 0.9035, 0.33199999999999996, 0.876, 0.265, 0.853, 0.264, 0.831, 0.2495, 0.8065, 0.2595, 0.784, 0.22699999999999998, 0.751, 0.2005, 0.7355, 0.21300000000000002, 0.711, 0.20950000000000002, 0
1, 0.8565, 0.487, 0.7065, 0.3845, 0.99, 0.4525, 0.9984999999999999, 0.449, 1.0, 0.445, 0.7949999999999999, 1.0, 0.9185, 0.0, 0.9115, 0.4105, 0.904, 0.35850000000000004, 0.3705, 0.9635, 0.7595000000000001, 0.5275, 0.8275, 0.398, 0.9655, 0.2935, 0.819, 0.3905, 0.9305, 0.063, 0.384, 0.0, 1
1, 1.0, 0.4205, 0.8614999999999999, 0.6385000000000001, 0.917, 0.20800000000000002, 1.0, 0.359, 1.0, 0.2505, 0.9, 0.4375, 0.884, 0.573, 1.0, 0.6965, 1.0, 0.633, 0.982, 0.4905, 0.9630000000000001, 0.04349999999999998, 1.0, 0.574, 1.0, 0.442, 1.0, 0.4445, 1.0, 0.767, 1.0, 0.21100000000000002, 0
1, 0.831, 0.0, 1.0, 1.0, 1.0, 0.16349999999999998, 0.9045000000000001, 0.298, 1.0, 0.0, 1.0, 0.05299999999999999, 1.0, 0.867, 0.588, 0.855, 1.0, 0.89, 1.0, 0.9265, 1.0, 0.0, 1.0, 0.927, 1.0, 0.457, 0.98, 0.319, 1.0, 0.8265, 1.0, 0.6735, 1
1, 1.0, 0.502, 1.0, 0.494, 1.0, 0.485, 1.0, 0.46499999999999997, 0.989, 0.4685, 1.0, 0.4675, 0.9864999999999999, 0.4605, 0.9630000000000001, 0.4315, 0.971, 0.4285, 0.998, 0.429, 0.974, 0.432, 0.9475, 0.3955, 0.9455, 0.4105, 0.9279999999999999, 0.40700000000000003, 0.919, 0.39949999999999997, 0.9195, 0.396, 0
0, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1
1, 0.956, 0.5215, 0.971, 0.5115, 0.9735, 0.5265, 0.968, 0.5065, 0.9595, 0.5315, 0.964, 0.5605, 0.96, 0.531, 0.9445, 0.5635, 0.9185, 0.572, 0.905, 0.5589999999999999, 0.885, 0.571, 0.879, 0.5565, 0.868, 0.5665, 0.8320000000000001, 0.5765, 0.8545, 0.554, 0.8265, 0.557, 0
1, 0.0, 0.0, 1.0, 1.0, 1.0, 0.428, 0.5, 0.5, 0.0, 1.0, 1.0, 1.0, 0.5895, 0.0, 0.0, 0.0, 0.544, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.5, 0.5, 1
1, 0.9545, 0.544, 0.9325, 0.5845, 1.0, 0.583, 0.776, 0.841, 0.851, 0.6835, 0.5815, 0.7135, 0.788, 0.7305, 0.7555000000000001, 0.748, 0.658, 0.565, 0.6890000000000001, 0.7725, 0.6565, 0.779, 0.6245, 0.7825, 0.593, 0.7829999999999999, 0.563, 0.7805, 0.5345, 0.7755000000000001, 0.5605, 0.8385, 0
1, 0.995, 0.471, 0.999, 0.435, 0.9935, 0.403, 0.997, 0.371, 0.9635, 0.34950000000000003, 0.9635, 0.31, 0.9490000000000001, 0.281, 0.9245, 0.2395, 0.937, 0.21450000000000002, 0.895, 0.201, 0.8734999999999999, 0.177, 0.8415, 0.15749999999999997, 0.8260000000000001, 0.134, 0.8049999999999999, 0.123, 0.774, 0.09849999999999998, 0.746, 0.08400000000000002, 0
0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.3125, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.5, 0.5, 0.5, 1
1, 1.0, 0.4815, 1.0, 0.463, 0.998, 0.445, 0.999, 0.4505, 0.9944999999999999, 0.431, 0.9835, 0.3915, 0.9764999999999999, 0.3745, 0.956, 0.328, 0.9530000000000001, 0.33899999999999997, 0.95, 0.3265, 0.9395, 0.312, 0.931, 0.28500000000000003, 0.9159999999999999, 0.2845, 0.907, 0.28700000000000003, 0.8895, 0.26, 0.8755, 0.249, 0
1, 0.973, 0.4865, 0.0, 0.6305000000000001, 0.318, 0.6779999999999999, 0.8465, 0.183, 1.0, 0.483, 0.355, 0.497, 0.22549999999999998, 0.5775, 0.9595, 0.26849999999999996, 1.0, 0.248, 0.35150000000000003, 0.3425, 0.1305, 0.687, 0.9195, 0.26649999999999996, 0.761, 0.20950000000000002, 1.0, 0.193, 0.452, 0.6025, 0.46950000000000003, 0.7095, 1
1, 0.991, 0.5045, 0.9904999999999999, 0.481, 0.988, 0.4715, 0.9795, 0.46499999999999997, 0.995, 0.4775, 0.9735, 0.4445, 0.9670000000000001, 0.436, 0.971, 0.442, 0.8985000000000001, 0.404, 0.9415, 0.41300000000000003, 0.9315, 0.4065, 0.9425, 0.40149999999999997, 0.909, 0.3945, 0.8925000000000001, 0.3805, 0.8845000000000001, 0.3845, 0.8714999999999999, 0.3805, 0
1, 0.5, 0.5, 1.0, 0.7585, 0.5, 0.5, 0.555, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.388, 0.22149999999999997, 0.08350000000000002, 0.8845000000000001, 0.8155, 0.5, 0.5, 0.767, 0.6785, 0.04849999999999999, 0.724, 1.0, 0.0, 0.0, 0.9079999999999999, 0.5, 0.5, 0.5, 0.5, 1
0, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.5, 0.5, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1
1, 1.0, 1.0, 1.0, 1.0, 0.9550000000000001, 1.0, 0.365, 1.0, 0.08400000000000002, 1.0, 0.0, 1.0, 0.0, 0.8625, 0.0, 0.21100000000000002, 0.0, 0.2895, 0.0, 0.0, 0.236, 0.0, 0.95, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.3265, 1.0, 0.6739999999999999, 0
1, 0.16049999999999998, 0.0, 0.0, 1.0, 1.0, 0.8165, 0.5175, 0.0, 0.0, 0.0, 1.0, 1.0, 0.9435, 0.0, 0.0, 1.0, 0.919, 1.0, 1.0, 0.0, 0.0, 0.0, 0.40549999999999997, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.668, 1
1, 0.9784999999999999, 0.5405, 0.9875, 0.4715, 0.986, 0.4575, 0.9804999999999999, 0.46699999999999997, 0.9735, 0.5065, 0.977, 0.416, 0.973, 0.40249999999999997, 0.998, 0.3385, 0.9515, 0.3205, 0.9570000000000001, 0.3635, 0.9505, 0.351, 0.9995, 0.2965, 0.9359999999999999, 0.327, 0.9605, 0.347, 0.9199999999999999, 0.3045, 0.911, 0.29400000000000004, 0
1, 0.5415, 0.3965, 0.0, 1.0, 0.0, 1.0, 0.8594999999999999, 0.736, 0.08950000000000002, 0.1865, 0.0, 0.0, 0.0, 1.0, 0.486, 0.796, 0.2895, 0.2895, 0.127, 0.0, 0.0, 0.266, 0.0, 0.619, 1.0, 0.0, 0.0, 0.3055, 0.0, 0.0, 0.0, 0.8075, 1
1, 1.0, 0.4885, 1.0, 0.4775, 1.0, 0.4665, 1.0, 0.456, 1.0, 0.781, 1.0, 0.4365, 1.0, 0.4275, 1.0, 0.662, 1.0, 0.41200000000000003, 0.9975, 0.40549999999999997, 0.978, 0.39949999999999997, 1.0, 0.03849999999999998, 0.9365, 0.391, 0.9145, 0.388, 0.8925000000000001, 0.386, 0.87, 0.385, 0
0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.0, 0.406, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 1
1, 1.0, 0.529, 0.9724999999999999, 0.537, 1.0, 0.5660000000000001, 1.0, 0.4905, 0.974, 0.535, 0.9784999999999999, 0.573, 0.9744999999999999, 0.556, 0.9545, 0.6005, 0.9835, 0.5815, 0.9984999999999999, 0.5715, 0.954, 0.582, 0.9585, 0.612, 0.942, 0.618, 0.9430000000000001, 0.6125, 0.8915, 0.648, 0.9179999999999999, 0.656, 0
1, 0.586, 0.0, 0.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 0.5, 0.5, 0.193, 0.16149999999999998, 0.9025000000000001, 0.6805, 0.76, 0.572, 0.5, 0.5, 0.0, 0.3645, 0.07600000000000001, 0.981, 1.0, 1.0, 0.0, 0.8385, 0.5, 0.5, 0.5, 0.5, 1
1, 0.5085, 0.322, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5615, 0.22499999999999998, 0.614, 0.9139999999999999, 1.0, 0.2885, 0.5, 0.5, 0.5415, 0.0, 0.447, 0.4165, 1.0, 0.11649999999999999, 0.0, 0.5945, 0.5, 0.5, 1.0, 0.3635, 1
1, 0.819, 1.0, 0.604, 0.0, 1.0, 1.0, 0.9385, 0.6545, 0.16549999999999998, 1.0, 0.47050000000000003, 0.794, 0.509, 0.525, 0.2425, 0.0, 0.5715, 0.4835, 0.6635, 0.28049999999999997, 0.0, 1.0, 0.9045000000000001, 0.0, 1.0, 0.46950000000000003, 1.0, 1.0, 0.603, 0.0, 1.0, 1.0, 1
1, 1.0, 0.2925, 1.0, 0.8805000000000001, 0.9355, 0.593, 1.0, 0.4505, 0.969, 0.74, 0.8275, 0.4195, 1.0, 0.5045, 0.988, 0.2495, 0.9, 0.3775, 0.9405, 0.40449999999999997, 1.0, 0.4385, 0.968, 0.5535, 0.9645, 0.464, 1.0, 0.363, 0.72, 0.599, 0.757, 0.473, 0
1, 0.9239999999999999, 0.553, 1.0, 0.6955, 1.0, 0.0, 0.8345, 0.542, 1.0, 0.635, 1.0, 0.8029999999999999, 1.0, 0.6775, 1.0, 0.5135, 0.792, 0.28500000000000003, 1.0, 0.8175, 0.9455, 0.633, 0.9550000000000001, 0.3335, 1.0, 0.5795, 0.6885, 0.4905, 1.0, 0.6125, 1.0, 0.687, 1
1, 1.0, 0.64, 1.0, 0.5125, 1.0, 0.539, 1.0, 0.5215, 0.994, 0.6665, 1.0, 0.5275, 1.0, 0.522, 0.979, 0.377, 0.9219999999999999, 0.4565, 1.0, 0.521, 0.9995, 0.637, 1.0, 0.3045, 0.982, 0.489, 0.9335, 0.617, 0.973, 0.39, 0.902, 0.4635, 0
1, 1.0, 0.839, 0.9065, 0.9099999999999999, 0.715, 1.0, 0.603, 0.9025000000000001, 0.28049999999999997, 1.0, 0.10449999999999998, 0.8855, 0.0, 0.7015, 0.305, 0.20700000000000002, 0.01050000000000001, 0.28600000000000003, 0.1345, 0.1185, 0.3115, 0.012500000000000011, 0.707, 0.0, 0.709, 0.033499999999999974, 0.629, 0.0, 0.968, 0.324, 0.994, 0.517, 0
1, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.5, 1.0, 0.0, 1.0, 0.0, 1
1, 1.0, 0.5175, 1.0, 0.5915, 1.0, 0.635, 1.0, 0.6255, 1.0, 0.644, 1.0, 0.6930000000000001, 1.0, 0.6585, 1.0, 0.8285, 1.0, 0.769, 1.0, 0.8065, 1.0, 0.7975, 0.948, 0.8415, 0.9475, 0.857, 0.9279999999999999, 0.8355, 0.872, 0.9279999999999999, 0.8574999999999999, 0.879, 0
0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.125, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.5, 1.0, 0.0, 1
1, 0.847, 0.6945, 0.5, 0.5, 0.3355, 0.849, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.603, 0.379, 0.605, 0.597, 0.732, 0.891, 0.5, 0.5, 0.5, 0.5, 0.867, 0.637, 0.881, 0.8175, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1
1, 1.0, 0.5255, 1.0, 0.554, 1.0, 0.5975, 1.0, 0.6425, 1.0, 0.6739999999999999, 1.0, 0.6915, 0.973, 0.7145, 0.9455, 0.752, 0.8795, 0.794, 0.903, 0.8, 0.898, 0.8140000000000001, 0.833, 0.8195, 0.7969999999999999, 0.847, 0.7475, 0.8634999999999999, 0.735, 0.8585, 0.667, 0.876, 0
0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 1
1, 1.0, 0.5205, 1.0, 0.56, 1.0, 0.581, 1.0, 0.6395, 0.9935, 0.6545, 0.9635, 0.688, 0.9555, 0.6985, 0.9095, 0.7305, 0.893, 0.735, 0.897, 0.7815, 0.8514999999999999, 0.7905, 0.8355, 0.7985, 0.7945, 0.8049999999999999, 0.77, 0.8045, 0.7265, 0.8180000000000001, 0.702, 0.8135, 0
