@relation ionosphere-10-10tst.dat
@attribute Pulse1 integer [0, 1]
@attribute Pulse3 real [-1.0, 1.0]
@attribute Pulse4 real [-1.0, 1.0]
@attribute Pulse5 real [-1.0, 1.0]
@attribute Pulse6 real [-1.0, 1.0]
@attribute Pulse7 real [-1.0, 1.0]
@attribute Pulse8 real [-1.0, 1.0]
@attribute Pulse9 real [-1.0, 1.0]
@attribute Pulse10 real [-1.0, 1.0]
@attribute Pulse11 real [-1.0, 1.0]
@attribute Pulse12 real [-1.0, 1.0]
@attribute Pulse13 real [-1.0, 1.0]
@attribute Pulse14 real [-1.0, 1.0]
@attribute Pulse15 real [-1.0, 1.0]
@attribute Pulse16 real [-1.0, 1.0]
@attribute Pulse17 real [-1.0, 1.0]
@attribute Pulse18 real [-1.0, 1.0]
@attribute Pulse19 real [-1.0, 1.0]
@attribute Pulse20 real [-1.0, 1.0]
@attribute Pulse21 real [-1.0, 1.0]
@attribute Pulse22 real [-1.0, 1.0]
@attribute Pulse23 real [-1.0, 1.0]
@attribute Pulse24 real [-1.0, 1.0]
@attribute Pulse25 real [-1.0, 1.0]
@attribute Pulse26 real [-1.0, 1.0]
@attribute Pulse27 real [-1.0, 1.0]
@attribute Pulse28 real [-1.0, 1.0]
@attribute Pulse29 real [-1.0, 1.0]
@attribute Pulse30 real [-1.0, 1.0]
@attribute Pulse31 real [-1.0, 1.0]
@attribute Pulse32 real [-1.0, 1.0]
@attribute Pulse33 real [-1.0, 1.0]
@attribute Pulse34 real [-1.0, 1.0]
@attribute Class integer [0, 1]
@inputs Pulse1, Pulse3, Pulse4, Pulse5, Pulse6, Pulse7, Pulse8, Pulse9, Pulse10, Pulse11, Pulse12, Pulse13, Pulse14, Pulse15, Pulse16, Pulse17, Pulse18, Pulse19, Pulse20, Pulse21, Pulse22, Pulse23, Pulse24, Pulse25, Pulse26, Pulse27, Pulse28, Pulse29, Pulse30, Pulse31, Pulse32, Pulse33, Pulse34
@outputs Class
@data
1, 0.1701244813278008, 0.5, 0.9944999999999999, 0.3865, 0.189, 0.47561588738059324, 0.2987377279102384, 0.5, 0.966, 0.5365, 0.9999999999999999, 0.4, 1.0, 0.535, 1.0, 0.443, 0.5, 0.4626544868350349, 1.0, 0.3506702412868633, 1.0, 0.17047451669595787, 0.5, 0.5, 1.0, 0.41200000000000003, 0.5, 0.5, 1.0, 0.3705, 0.607615894039735, 0.36844978165938863, 1
1, 0.9999999999999999, 1.0, 1.0, 0.0, 0.0, 0.5027652086475616, 0.2987377279102384, 0.5, 1.0, 1.0, 0.9999999999999999, 0.0, 1.0, 1.0, 1.0, 0.0, 0.5, 0.4626544868350349, 0.5, 0.4638069705093834, 1.0, 0.2513181019332162, 0.5, 0.5, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.44812362030905073, 0.45414847161572053, 1
1, 0.3775933609958506, 0.5835, 0.7335, 0.6335, 0.19, 0.6234288587229764, 0.3534361851332398, 0.5995, 0.5055, 0.5745, 0.47189272821041767, 0.551, 0.4815, 0.5315, 0.481, 0.5175, 0.484, 0.4707146695325094, 0.4875, 0.4659517426273459, 0.4915, 0.41241944932630353, 0.4945, 0.4975, 0.43195934500282324, 0.497, 0.4985, 0.4975, 0.4289788933257273, 0.498, 0.44812362030905073, 0.45251091703056767, 0
1, 0.0, 0.644, 0.615, 0.55, 0.282, 0.6626445449974862, 0.5245441795231416, 0.675, 0.6815, 0.327, 0.5317173800928313, 0.6375, 0.4525, 0.605, 0.456, 0.6174999999999999, 0.32899999999999996, 0.631380977968834, 0.26, 0.4209115281501341, 0.6495, 0.6086701816051554, 0.21000000000000002, 0.38, 0.6171654432523997, 0.35750000000000004, 0.265, 0.5925, 0.2749572162007986, 0.344, 0.6710816777041941, 0.4705240174672489, 1
1, 0.21576763485477177, 0.507, 0.487, 0.523, 0.014, 0.5258924082453494, 0.244039270687237, 0.5045, 0.5085, 0.46699999999999997, 0.4651882413615265, 0.5215, 0.4585, 0.477, 0.4525, 0.54, 0.48, 0.49059645351961306, 0.51, 0.4761394101876676, 0.4815, 0.40773286467486825, 0.516, 0.4955, 0.44042913608130996, 0.5085, 0.513, 0.5055, 0.44438106103822017, 0.5055, 0.42273730684326705, 0.45087336244541487, 1
1, 0.24232365145228213, 0.5035, 0.5700000000000001, 0.4795, 0.105, 0.4615384615384615, 0.3870967741935484, 0.469, 0.6165, 0.4945, 0.5482207323362557, 0.539, 0.573, 0.4325, 0.6455, 0.476, 0.595, 0.5018807092960773, 0.5585, 0.4638069705093834, 0.556, 0.41300527240773294, 0.5755, 0.4485, 0.4833427442123094, 0.507, 0.556, 0.46699999999999997, 0.48431260695949796, 0.4635, 0.5126931567328918, 0.4164847161572052, 1
1, 0.8771784232365144, 0.6965, 0.6945, 0.882, 0.089, 1.0, 0.0, 0.9435, 0.119, 0.75, 0.004125838060856035, 0.554, 0.07050000000000001, 0.345, 0.16999999999999998, 0.22349999999999998, 0.40349999999999997, 0.0, 0.642, 0.03217158176943696, 0.823, 0.20796719390744, 0.889, 0.3835, 0.8402032749858837, 0.6065, 0.6890000000000001, 0.7915, 0.5419281232173416, 0.8315, 0.38631346578366443, 0.8084061135371179, 0
1, 0.1701244813278008, 0.5, 0.0, 0.186, 1.0, 0.7596782302664655, 0.3548387096774193, 0.383, 0.0, 0.319, 0.5502836513666838, 0.20500000000000002, 1.0, 0.0, 0.5, 0.5, 0.915, 0.4196668457818377, 0.375, 1.0, 0.585, 0.0, 0.5, 0.5, 0.32749858836815354, 0.266, 0.3885, 0.2555, 0.8545350827153451, 0.952, 0.07505518763796909, 0.7036026200873363, 1
1, 0.9352697095435684, 0.403, 0.982, 0.4115, 0.87, 0.3891402714932127, 0.8716690042075736, 0.3645, 0.8965000000000001, 0.35550000000000004, 0.8468282619907168, 0.252, 0.8165, 0.25, 0.6865, 0.14650000000000002, 0.6355, 0.07522837184309511, 0.7025, 0.17319034852546916, 0.6675, 0.06444053895723495, 0.574, 0.182, 0.48785996612083565, 0.202, 0.464, 0.22549999999999998, 0.41928123217341695, 0.22949999999999998, 0.40673289183222955, 0.19268558951965065, 0
1, 0.8688796680497924, 0.7175, 0.75, 0.881, 0.099, 0.9728506787330317, 0.0336605890603085, 0.9410000000000001, 0.138, 0.806, 0.0, 0.597, 0.0665, 0.3725, 0.1855, 0.172, 0.3745, 0.002149382052659854, 0.581, 0.0, 0.7575000000000001, 0.022261277094317466, 0.8745, 0.35550000000000004, 0.8752117447769621, 0.5395, 0.8205, 0.714, 0.6086708499714775, 0.812, 0.4459161147902869, 0.8329694323144106, 0
1, 0.9477178423236514, 0.499, 0.804, 0.716, 0.923, 0.3011563599798894, 0.9516129032258065, 0.584, 0.981, 0.5455, 0.9984528107271788, 0.541, 0.958, 0.5255, 0.923, 0.3735, 0.937, 0.38473938742611496, 0.9245, 0.6037533512064344, 0.8755, 0.39308728763913303, 0.9225, 0.487, 0.9282891022021456, 0.4885, 0.9924999999999999, 0.547, 0.8762122076440387, 0.449, 0.9216335540838851, 0.37390829694323147, 0
1, 0.9999999999999999, 0.7275, 1.0, 0.7725, 0.818, 0.8225238813474107, 1.0, 0.4545, 1.0, 0.5, 0.9061371841155234, 0.27249999999999996, 0.8180000000000001, 0.6365000000000001, 1.0, 0.182, 1.0, 0.3159591617409995, 0.9545, 0.21983914209115282, 1.0, 0.4598711189220856, 1.0, 0.4545, 1.0, 0.5445, 1.0, 0.6819999999999999, 1.0, 0.8180000000000001, 0.8493377483443707, 0.6031659388646289, 0
1, 0.9078838174273858, 0.508, 0.96, 0.5065, 0.924, 0.5098039215686274, 0.9242636746143058, 0.449, 0.9505, 0.458, 0.963898916967509, 0.495, 0.9655, 0.4555, 0.9299999999999999, 0.4745, 0.9475, 0.4411606663084363, 0.942, 0.3989276139410188, 0.9445, 0.34446397188049216, 0.915, 0.4295, 0.9237718802936193, 0.441, 0.9275, 0.4345, 0.905875641756988, 0.4375, 0.9271523178807946, 0.3875545851528384, 0
1, 0.9551867219917011, 0.5875, 0.9545, 0.6655, 0.851, 0.7541478129713424, 0.8155680224403927, 0.819, 0.796, 0.869, 0.7354306343476018, 0.9179999999999999, 0.6525, 0.9535, 0.59, 0.9670000000000001, 0.4965, 0.9629231595916175, 0.40549999999999997, 0.9431635388739947, 0.33499999999999996, 0.8974809607498537, 0.26749999999999996, 0.8825000000000001, 0.1044607566346697, 0.8315, 0.16049999999999998, 0.763, 0.0, 0.7125, 0.0, 0.5966157205240175, 0
1, 0.9526970954356845, 0.6, 0.9804999999999999, 0.704, 0.805, 0.7873303167420814, 0.6963534361851331, 0.854, 0.709, 0.9159999999999999, 0.561113976276431, 0.9475, 0.526, 0.9685, 0.3765, 0.9195, 0.28600000000000003, 0.8688876947877484, 0.2485, 0.7994638069705094, 0.1725, 0.7094317516110136, 0.15550000000000003, 0.6545, 0.0, 0.578, 0.123, 0.478, 0.0005704506560182399, 0.4105, 0.0789183222958057, 0.2663755458515284, 0
1, 0.9410788381742738, 0.666, 0.881, 0.8115, 0.493, 0.926596279537456, 0.4502103786816269, 0.976, 0.43, 0.981, 0.24084579680247545, 0.9179999999999999, 0.14650000000000002, 0.8275, 0.0625, 0.6839999999999999, 0.04099999999999998, 0.49274583557227297, 0.05099999999999999, 0.32332439678284186, 0.13, 0.09724663151728175, 0.246, 0.1265, 0.3094297007340485, 0.0695, 0.539, 0.064, 0.6349115801483172, 0.10949999999999999, 0.7759381898454745, 0.125, 0
1, 0.8622406639004148, 0.6575, 0.8275, 0.7885, 0.35, 0.8582202111613876, 0.42005610098176716, 0.8945000000000001, 0.405, 0.8995, 0.2692109334708612, 0.8325, 0.15799999999999997, 0.7384999999999999, 0.1265, 0.5975, 0.139, 0.4363245566899516, 0.19, 0.3126005361930295, 0.254, 0.10076157000585823, 0.367, 0.16999999999999998, 0.4268774703557312, 0.15150000000000002, 0.6135, 0.178, 0.6754135767256132, 0.244, 0.8051876379690949, 0.28984716157205237, 0
1, 0.9999999999999999, 0.581, 1.0, 0.472, 1.0, 0.5098039215686274, 1.0, 0.438, 1.0, 0.4925, 0.9999999999999999, 0.4915, 1.0, 0.46799999999999997, 1.0, 0.464, 1.0, 0.49435787211176785, 1.0, 0.4096514745308311, 1.0, 0.3983596953719977, 1.0, 0.385, 1.0, 0.46599999999999997, 1.0, 0.5415, 1.0, 0.429, 0.9999999999999999, 0.41375545851528384, 0
1, 0.9012448132780082, 0.6759999999999999, 0.8420000000000001, 0.8255, 0.348, 0.9039718451483157, 0.33941093969144454, 0.954, 0.351, 0.9325, 0.1614234141309953, 0.848, 0.11449999999999999, 0.6965, 0.07100000000000001, 0.542, 0.09200000000000003, 0.3336915636754433, 0.177, 0.1957104557640751, 0.301, 0.014059753954305754, 0.4445, 0.1225, 0.5313382269904009, 0.14250000000000002, 0.7035, 0.21200000000000002, 0.7524244152880775, 0.316, 0.7947019867549667, 0.3815502183406113, 0
1, 0.8896265560165973, 0.6799999999999999, 0.86, 0.8335, 0.372, 0.9200603318250377, 0.35904628330995786, 0.9295, 0.3795, 0.9305, 0.21712222795255282, 0.8380000000000001, 0.15649999999999997, 0.7075, 0.11499999999999999, 0.5495, 0.15300000000000002, 0.3890381515314347, 0.2525, 0.2375335120643432, 0.3375, 0.07615700058582309, 0.486, 0.2, 0.5223037831733484, 0.2345, 0.6615, 0.3145, 0.6930975470621791, 0.40149999999999997, 0.6743929359823398, 0.46397379912663755, 0
1, 0.9792531120331949, 0.5035, 0.993, 0.51, 1.0, 0.5128205128205128, 0.9950911640953717, 0.508, 0.9784999999999999, 0.5115, 0.9855595667870035, 0.518, 1.0, 0.5185, 0.9895, 0.5105, 0.993, 0.4932831810854379, 0.986, 0.489544235924933, 0.9724999999999999, 0.4463971880492092, 0.992, 0.518, 0.9858836815358554, 0.5325, 0.974, 0.541, 0.9948659440958356, 0.531, 0.9939293598233995, 0.5081877729257642, 0
1, 0.46307053941908705, 0.431, 0.847, 0.488, 0.682, 0.48466566113624937, 0.6893408134642356, 0.46950000000000003, 0.8089999999999999, 0.4475, 0.8045384218669416, 0.4675, 0.7969999999999999, 0.4635, 0.7115, 0.368, 0.7909999999999999, 0.48952176249328316, 0.7484999999999999, 0.4166219839142091, 0.731, 0.361452841241945, 0.725, 0.497, 0.6561264822134387, 0.455, 0.6779999999999999, 0.4485, 0.6132344552196235, 0.457, 0.607615894039735, 0.4088427947598253, 0
1, 0.9999999999999999, 0.549, 1.0, 0.5609999999999999, 1.0, 0.6163901458019105, 0.9901823281907434, 0.546, 0.9744999999999999, 0.596, 0.963898916967509, 0.6214999999999999, 0.946, 0.6415, 0.9275, 0.6335, 0.9185, 0.6405158516926384, 0.917, 0.6337801608579089, 0.874, 0.6461628588166375, 0.881, 0.6735, 0.8221343873517786, 0.7135, 0.8140000000000001, 0.73, 0.7535653166001139, 0.735, 0.7477924944812362, 0.7319868995633187, 0
1, 0.40580912863070534, 0.34099999999999997, 0.5, 0.5, 0.682, 0.0, 0.5140252454417952, 0.979, 0.8220000000000001, 0.532, 0.6637441980402268, 0.07600000000000001, 0.5, 0.5, 0.7955, 0.32, 0.7255, 0.02901665771090811, 0.5, 0.4638069705093834, 0.5, 0.41417691857059175, 0.621, 0.589, 1.0, 0.3805, 0.5305, 0.2575, 0.522532800912721, 0.14950000000000002, 0.44812362030905073, 0.45414847161572053, 1
1, 0.6473029045643153, 0.484, 0.876, 0.473, 0.615, 0.49673202614379086, 0.6774193548387096, 0.517, 0.8085, 0.5495, 0.7890665291387312, 0.488, 0.8135, 0.506, 0.854, 0.513, 0.8015, 0.4712520150456743, 0.739, 0.44879356568364615, 0.7955, 0.43643819566490927, 0.75, 0.52, 0.7814793901750423, 0.494, 0.8085, 0.4325, 0.8220193953223045, 0.493, 0.7930463576158939, 0.4366812227074236, 0
