@relation ionosphere-10-4tst.dat
@attribute Pulse1 integer [0, 1]
@attribute Pulse3 real [-1.0, 1.0]
@attribute Pulse4 real [-1.0, 1.0]
@attribute Pulse5 real [-1.0, 1.0]
@attribute Pulse6 real [-1.0, 1.0]
@attribute Pulse7 real [-1.0, 1.0]
@attribute Pulse8 real [-1.0, 1.0]
@attribute Pulse9 real [-1.0, 1.0]
@attribute Pulse10 real [-1.0, 1.0]
@attribute Pulse11 real [-1.0, 1.0]
@attribute Pulse12 real [-1.0, 1.0]
@attribute Pulse13 real [-1.0, 1.0]
@attribute Pulse14 real [-1.0, 1.0]
@attribute Pulse15 real [-1.0, 1.0]
@attribute Pulse16 real [-1.0, 1.0]
@attribute Pulse17 real [-1.0, 1.0]
@attribute Pulse18 real [-1.0, 1.0]
@attribute Pulse19 real [-1.0, 1.0]
@attribute Pulse20 real [-1.0, 1.0]
@attribute Pulse21 real [-1.0, 1.0]
@attribute Pulse22 real [-1.0, 1.0]
@attribute Pulse23 real [-1.0, 1.0]
@attribute Pulse24 real [-1.0, 1.0]
@attribute Pulse25 real [-1.0, 1.0]
@attribute Pulse26 real [-1.0, 1.0]
@attribute Pulse27 real [-1.0, 1.0]
@attribute Pulse28 real [-1.0, 1.0]
@attribute Pulse29 real [-1.0, 1.0]
@attribute Pulse30 real [-1.0, 1.0]
@attribute Pulse31 real [-1.0, 1.0]
@attribute Pulse32 real [-1.0, 1.0]
@attribute Pulse33 real [-1.0, 1.0]
@attribute Pulse34 real [-1.0, 1.0]
@attribute Class integer [0, 1]
@inputs Pulse1, Pulse3, Pulse4, Pulse5, Pulse6, Pulse7, Pulse8, Pulse9, Pulse10, Pulse11, Pulse12, Pulse13, Pulse14, Pulse15, Pulse16, Pulse17, Pulse18, Pulse19, Pulse20, Pulse21, Pulse22, Pulse23, Pulse24, Pulse25, Pulse26, Pulse27, Pulse28, Pulse29, Pulse30, Pulse31, Pulse32, Pulse33, Pulse34
@outputs Class
@data
0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1
1, 1.0, 0.75, 1.0, 0.625, 0.625, 1.0, 0.4669660038486209, 0.956, 0.4335, 0.9025000000000001, 0.3295, 0.804, 0.281, 0.6895, 0.2815, 0.5835, 0.3165, 0.5035, 0.3675, 0.455, 0.419, 0.4767123287671233, 0.461, 0.4365, 0.4234895539243365, 0.449, 0.505, 0.46499999999999997, 0.511, 0.4795, 0.511, 0.49, 0
1, 0.9470000000000001, 0.567, 0.935, 0.6575, 0.8945000000000001, 0.717, 0.7652341244387428, 0.8, 0.77, 0.855, 0.6985, 0.881, 0.6214999999999999, 0.8975, 0.5455, 0.898, 0.454, 0.8815, 0.399, 0.8345, 0.34850000000000003, 0.890958904109589, 0.297, 0.7525, 0.17447769621682663, 0.704, 0.2485, 0.6365000000000001, 0.236, 0.596, 0.256, 0.53, 0
1, 0.973, 0.5875, 0.9545, 0.6655, 0.9255, 0.75, 0.8313021167415009, 0.819, 0.796, 0.869, 0.7435, 0.9179999999999999, 0.6525, 0.9535, 0.59, 0.9670000000000001, 0.4965, 0.9655, 0.40549999999999997, 0.9470000000000001, 0.33499999999999996, 1.0, 0.26749999999999996, 0.8825000000000001, 0.1044607566346697, 0.8315, 0.16049999999999998, 0.763, 0.1235, 0.7125, 0.09399999999999997, 0.6305000000000001, 0
1, 0.9715, 0.6, 0.9804999999999999, 0.704, 0.9025000000000001, 0.7829999999999999, 0.7222578576010262, 0.854, 0.709, 0.9159999999999999, 0.5745, 0.9475, 0.526, 0.9685, 0.3765, 0.9195, 0.28600000000000003, 0.878, 0.2485, 0.813, 0.1725, 0.8241095890410959, 0.15550000000000003, 0.6545, 0.0, 0.578, 0.123, 0.478, 0.124, 0.4105, 0.16549999999999998, 0.328, 0
1, 0.9645, 0.666, 0.881, 0.8115, 0.7464999999999999, 0.9215, 0.4971135343168698, 0.976, 0.43, 0.981, 0.264, 0.9179999999999999, 0.14650000000000002, 0.8275, 0.0625, 0.6839999999999999, 0.04099999999999998, 0.528, 0.05099999999999999, 0.369, 0.13, 0.25150684931506845, 0.246, 0.1265, 0.3094297007340485, 0.0695, 0.539, 0.064, 0.6799999999999999, 0.10949999999999999, 0.7969999999999999, 0.1985, 0
1, 1.0, 0.581, 1.0, 0.472, 1.0, 0.507, 1.0, 0.438, 1.0, 0.4925, 1.0, 0.4915, 1.0, 0.46799999999999997, 1.0, 0.464, 1.0, 0.5295, 1.0, 0.4495, 1.0, 0.5331506849315069, 1.0, 0.385, 1.0, 0.46599999999999997, 1.0, 0.5415, 1.0, 0.429, 1.0, 0.463, 0
1, 0.925, 0.509, 0.9610000000000001, 0.5075, 0.96, 0.511, 0.9538165490699166, 0.54, 0.938, 0.557, 0.956, 0.5215, 0.9535, 0.525, 0.9365, 0.514, 0.9795, 0.5, 0.9455, 0.535, 0.942, 0.5901369863013698, 0.9185, 0.5545, 0.9260304912478825, 0.545, 0.938, 0.544, 0.9259999999999999, 0.5505, 0.9215, 0.5535, 0
1, 1.0, 0.494, 1.0, 0.4985, 1.0, 0.492, 1.0, 0.492, 1.0, 0.486, 1.0, 0.489, 0.999, 0.4845, 0.9975, 0.484, 0.9964999999999999, 0.4825, 1.0, 0.4805, 1.0, 0.5205479452054794, 1.0, 0.4755, 0.9988706945228685, 0.4725, 0.997, 0.4685, 0.9955, 0.4675, 0.995, 0.4665, 0
1, 0.9525, 0.7055, 0.827, 0.874, 0.6495, 0.9795, 0.27325208466966006, 0.989, 0.239, 0.9165, 0.10149999999999998, 0.7755000000000001, 0.017000000000000015, 0.576, 0.034999999999999976, 0.372, 0.1405, 0.203, 0.2925, 0.07400000000000001, 0.489, 0.03397260273972602, 0.6815, 0.07300000000000001, 0.8164878599661208, 0.19, 0.9299999999999999, 0.3595, 0.9435, 0.549, 0.8775, 0.7315, 0
1, 1.0, 1.0, 0.6835, 0.531, 0.565, 0.9635, 0.18152661962796668, 0.968, 0.3425, 0.6885, 0.064, 0.6845, 0.035499999999999976, 0.4555, 0.3055, 0.32899999999999996, 0.267, 0.08750000000000002, 0.473, 0.03199999999999997, 0.628, 0.43616438356164383, 0.869, 0.27, 0.9181253529079616, 0.46599999999999997, 1.0, 1.0, 0.6935, 0.501, 0.589, 0.899, 0
1, 0.8725, 0.553, 0.9435, 0.505, 0.9425, 0.5075, 0.9178960872354072, 0.493, 0.865, 0.553, 0.9385, 0.5145, 0.9359999999999999, 0.517, 0.9784999999999999, 0.539, 0.975, 0.5215, 0.9279999999999999, 0.5235, 0.9245, 0.5764383561643835, 0.9359999999999999, 0.5565, 0.9062676453980801, 0.53, 0.8725, 0.4825, 0.9085, 0.534, 0.904, 0.536, 0
1, 0.9115, 0.462, 0.9025000000000001, 0.501, 0.9375, 0.494, 0.9153303399615138, 0.4625, 0.864, 0.4415, 0.923, 0.525, 0.9155, 0.463, 0.874, 0.5335, 0.8915, 0.532, 0.9339999999999999, 0.488, 0.894, 0.5150684931506849, 0.8725, 0.488, 0.8684359119141727, 0.4865, 0.87, 0.462, 0.8505, 0.479, 0.892, 0.506, 0
1, 0.88, 0.5055, 0.9315, 0.5015, 0.929, 0.502, 0.8717126363053238, 0.5115, 0.9075, 0.5605, 0.9155, 0.5035, 0.909, 0.5045, 0.9139999999999999, 0.46499999999999997, 0.8825000000000001, 0.5195, 0.885, 0.5055, 0.8755, 0.5545205479452054, 0.8855, 0.4985, 0.8356860530773573, 0.507, 0.831, 0.504, 0.8315, 0.5075, 0.8195, 0.5075, 0
1, 1.0, 0.7889999999999999, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.186, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1
1, 1.0, 0.5085, 0.981, 0.4845, 1.0, 0.483, 1.0, 0.4745, 0.995, 0.4645, 0.996, 0.455, 1.0, 0.4215, 1.0, 0.4285, 0.9915, 0.441, 1.0, 0.4075, 1.0, 0.4421917808219178, 0.995, 0.3895, 0.9802371541501975, 0.399, 0.973, 0.4145, 0.982, 0.387, 0.935, 0.3835, 0
1, 1.0, 0.4935, 1.0, 0.508, 1.0, 0.499, 1.0, 0.5315, 0.989, 0.5225, 0.98, 0.5145, 1.0, 0.5325, 0.9944999999999999, 0.517, 1.0, 0.518, 0.999, 0.547, 0.9784999999999999, 0.5884931506849315, 1.0, 0.5505, 1.0, 0.544, 0.9955, 0.5425, 1.0, 0.5505, 1.0, 0.5505, 0
