@relation ionosphere-10-5tst.dat
@attribute Pulse1 integer [0, 1]
@attribute Pulse3 real [-1.0, 1.0]
@attribute Pulse4 real [-1.0, 1.0]
@attribute Pulse5 real [-1.0, 1.0]
@attribute Pulse6 real [-1.0, 1.0]
@attribute Pulse7 real [-1.0, 1.0]
@attribute Pulse8 real [-1.0, 1.0]
@attribute Pulse9 real [-1.0, 1.0]
@attribute Pulse10 real [-1.0, 1.0]
@attribute Pulse11 real [-1.0, 1.0]
@attribute Pulse12 real [-1.0, 1.0]
@attribute Pulse13 real [-1.0, 1.0]
@attribute Pulse14 real [-1.0, 1.0]
@attribute Pulse15 real [-1.0, 1.0]
@attribute Pulse16 real [-1.0, 1.0]
@attribute Pulse17 real [-1.0, 1.0]
@attribute Pulse18 real [-1.0, 1.0]
@attribute Pulse19 real [-1.0, 1.0]
@attribute Pulse20 real [-1.0, 1.0]
@attribute Pulse21 real [-1.0, 1.0]
@attribute Pulse22 real [-1.0, 1.0]
@attribute Pulse23 real [-1.0, 1.0]
@attribute Pulse24 real [-1.0, 1.0]
@attribute Pulse25 real [-1.0, 1.0]
@attribute Pulse26 real [-1.0, 1.0]
@attribute Pulse27 real [-1.0, 1.0]
@attribute Pulse28 real [-1.0, 1.0]
@attribute Pulse29 real [-1.0, 1.0]
@attribute Pulse30 real [-1.0, 1.0]
@attribute Pulse31 real [-1.0, 1.0]
@attribute Pulse32 real [-1.0, 1.0]
@attribute Pulse33 real [-1.0, 1.0]
@attribute Pulse34 real [-1.0, 1.0]
@attribute Class integer [0, 1]
@inputs Pulse1, Pulse3, Pulse4, Pulse5, Pulse6, Pulse7, Pulse8, Pulse9, Pulse10, Pulse11, Pulse12, Pulse13, Pulse14, Pulse15, Pulse16, Pulse17, Pulse18, Pulse19, Pulse20, Pulse21, Pulse22, Pulse23, Pulse24, Pulse25, Pulse26, Pulse27, Pulse28, Pulse29, Pulse30, Pulse31, Pulse32, Pulse33, Pulse34
@outputs Class
@data
1, 0.607, 0.4525, 0.6665, 0.5355, 0.595, 0.595, 0.619, 0.5475, 0.7025, 0.512, 0.655, 0.476, 0.655, 0.476, 0.643, 0.4405, 0.6665, 0.524, 0.655, 0.5, 0.607, 0.4405, 0.6785, 0.476, 0.6105, 0.4885, 0.595, 0.5, 0.585, 0.49, 0.5735, 0.4905, 0
1, 0.719, 0.521, 0.7915, 0.448, 0.698, 0.5, 0.6665, 0.469, 0.7395, 0.5, 0.646, 0.552, 0.771, 0.5105, 0.719, 0.3855, 0.677, 0.3855, 0.6665, 0.5415, 0.625, 0.594, 0.698, 0.406, 0.72, 0.4495, 0.7085, 0.4585, 0.7915, 0.344, 0.6665, 0.469, 0
1, 0.9724999999999999, 0.4825, 0.0, 0.33399999999999996, 0.0, 0.492, 0.9864999999999999, 0.506, 0.9670000000000001, 0.49, 0.0, 0.582, 0.0, 0.498, 0.9764999999999999, 0.4825, 0.9610000000000001, 0.4865, 0.0040000000000000036, 0.5585, 0.032999999999999974, 0.6739999999999999, 0.9784999999999999, 0.498, 0.9099999999999999, 0.569, 0.9510000000000001, 0.46699999999999997, 0.0, 0.406, 0.0, 0.328, 1
1, 0.172, 0.578, 0.531, 0.5, 0.5, 0.531, 0.8125, 0.531, 0.594, 0.5, 0.4845, 0.547, 0.531, 0.5, 0.578, 0.422, 0.719, 0.3125, 0.5, 0.453, 0.5, 0.5, 0.5155, 0.2655, 0.5155, 0.5, 0.1405, 0.5155, 0.4845, 0.5, 0.5, 0.547, 1
1, 0.5195, 0.513, 0.502, 0.5, 0.51, 0.49, 0.5105, 0.475, 0.476, 0.4935, 0.507, 0.4885, 0.5, 0.4835, 0.4765, 0.4855, 0.4915, 0.518, 0.5105, 0.502, 0.5255, 0.4885, 0.5255, 0.5095, 0.52, 0.508, 0.51, 0.5035, 0.487, 0.4905, 0.493, 0.51, 1
1, 1.0, 0.5, 1.0, 0.5, 0.75, 0.75, 0.875, 0.5, 0.956, 0.5605, 0.9455, 0.571, 0.9345, 0.581, 0.875, 0.625, 0.875, 0.75, 0.875, 0.5, 1.0, 0.375, 0.75, 0.75, 0.8694999999999999, 0.632, 0.875, 0.625, 0.848, 0.6455, 0.8375, 0.6515, 0
1, 1.0, 0.5, 1.0, 0.5, 0.8335, 0.5555, 1.0, 0.4445, 0.9445, 0.4445, 1.0, 0.389, 0.889, 0.5, 0.889, 0.5, 1.0, 0.4445, 0.889, 0.4445, 0.8335, 0.4445, 0.8335, 0.5, 0.9515, 0.473, 1.0, 0.5555, 0.9445, 0.4445, 1.0, 0.5, 0
1, 1.0, 0.6205, 0.999, 0.502, 0.901, 0.34950000000000003, 0.9495, 0.3825, 0.853, 0.3795, 0.8694999999999999, 0.34750000000000003, 0.8574999999999999, 0.3195, 0.736, 0.194, 0.7025, 0.22449999999999998, 0.8049999999999999, 0.3035, 0.766, 0.3365, 0.62, 0.2395, 0.646, 0.258, 0.5640000000000001, 0.3045, 0.5785, 0.2435, 0.592, 0.267, 0
1, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 1.0, 0.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.5, 0.5, 1
1, 1.0, 0.8175, 1.0, 1.0, 0.8855, 1.0, 0.3335, 1.0, 0.0, 1.0, 0.5, 1.0, 0.0, 1.0, 0.0, 0.5, 0.0, 0.16649999999999998, 0.0, 0.03749999999999998, 0.0, 0.3335, 0.3335, 0.0, 0.596, 0.0, 1.0, 0.0, 0.5, 0.0, 1.0, 0.16649999999999998, 0
0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1
1, 0.0, 1.0, 0.0, 0.576, 0.642, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.3825, 0.6415, 0.0, 1.0, 1.0, 0.34299999999999997, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.482, 1.0, 0.0, 0.0, 0.3385, 0.5745, 1.0, 1
0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1
1, 0.532, 0.4235, 0.478, 0.5295, 0.542, 0.4875, 0.4925, 0.5935, 0.532, 0.5, 0.5615, 0.4505, 0.5295, 0.5, 0.51, 0.485, 0.436, 0.3965, 0.5345, 0.5075, 0.5345, 0.515, 0.5395, 0.5815, 0.6405000000000001, 0.4755, 0.47050000000000003, 0.453, 0.522, 0.527, 0.537, 0.446, 1
1, 1.0, 0.557, 0.85, 0.4395, 0.9079999999999999, 0.5485, 0.856, 0.5055, 0.781, 0.461, 0.8454999999999999, 0.5625, 0.7929999999999999, 0.52, 0.7655000000000001, 0.483, 0.847, 0.5845, 0.8634999999999999, 0.536, 0.6605, 0.5295, 0.7665, 0.687, 0.7455, 0.59, 0.576, 0.662, 0.7205, 0.5945, 0.781, 0.576, 0
1, 0.7395, 0.438, 0.714, 0.438, 0.8505, 0.304, 0.866, 0.536, 0.6315, 0.392, 0.7475, 0.58, 0.727, 0.4405, 0.7115, 0.531, 0.75, 0.3635, 0.773, 0.593, 0.7115, 0.541, 0.853, 0.598, 0.767, 0.438, 0.5775, 0.3685, 0.737, 0.5205, 0.727, 0.2425, 0
1, 0.9895, 0.579, 0.9505, 0.6759999999999999, 0.9099999999999999, 0.743, 0.859, 0.8245, 0.794, 0.8685, 0.7015, 0.9159999999999999, 0.6255, 0.9239999999999999, 0.5235, 0.9275, 0.439, 0.8985000000000001, 0.369, 0.904, 0.311, 0.8585, 0.245, 0.7915, 0.21200000000000002, 0.73, 0.1905, 0.654, 0.17099999999999999, 0.5915, 0.1795, 0.515, 0
1, 0.6455, 0.55, 0.6165, 0.5865, 0.519, 0.6715, 0.56, 0.6315, 0.5315, 0.6065, 0.4765, 0.5640000000000001, 0.4685, 0.5395, 0.4685, 0.5205, 0.473, 0.507, 0.479, 0.4985, 0.4855, 0.494, 0.491, 0.4925, 0.4955, 0.4925, 0.4985, 0.494, 0.5005, 0.4955, 0.5015, 0.497, 0
1, 0.8745, 0.5125, 0.995, 0.549, 0.8795, 0.5645, 0.8714999999999999, 0.454, 0.979, 0.5125, 0.9895, 0.4975, 0.9804999999999999, 0.551, 0.9575, 0.519, 0.855, 0.5135, 0.906, 0.46, 1.0, 0.5, 0.859, 0.494, 0.9115, 0.513, 0.862, 0.4945, 0.952, 0.5555, 0.864, 0.514, 0
1, 0.878, 0.748, 0.9179999999999999, 0.7715000000000001, 0.7745, 0.8605, 0.6759999999999999, 0.854, 0.5675, 0.9735, 0.451, 0.969, 0.312, 0.911, 0.2365, 0.856, 0.15799999999999997, 0.8400000000000001, 0.14900000000000002, 0.625, 0.10449999999999998, 0.515, 0.0050000000000000044, 0.35450000000000004, 0.14800000000000002, 0.33599999999999997, 0.1835, 0.404, 0.3295, 0.1975, 0.402, 0.185, 0
1, 0.925, 0.509, 0.9610000000000001, 0.5075, 0.96, 0.511, 0.964, 0.54, 0.938, 0.557, 0.956, 0.5215, 0.9535, 0.525, 0.9365, 0.514, 0.9795, 0.5, 0.9455, 0.535, 0.942, 0.5385, 0.9185, 0.5545, 0.9345, 0.545, 0.938, 0.544, 0.9259999999999999, 0.5505, 0.9215, 0.5535, 0
1, 0.9525, 0.7055, 0.827, 0.874, 0.6495, 0.9795, 0.4335, 0.989, 0.239, 0.9165, 0.10149999999999998, 0.7755000000000001, 0.017000000000000015, 0.576, 0.034999999999999976, 0.372, 0.1405, 0.203, 0.2925, 0.07400000000000001, 0.489, 0.031000000000000028, 0.6815, 0.07300000000000001, 0.8375, 0.19, 0.9299999999999999, 0.3595, 0.9435, 0.549, 0.8775, 0.7315, 0
1, 0.952, 0.492, 1.0, 0.54, 1.0, 0.508, 0.9650000000000001, 0.5025, 0.968, 0.492, 1.0, 0.5, 1.0, 0.532, 1.0, 0.524, 0.9570000000000001, 0.5215, 0.984, 0.5105, 0.9944999999999999, 0.492, 0.9815, 0.5265, 0.985, 0.5225, 0.9385, 0.5055, 1.0, 0.5455, 0.9895, 0.532, 0
1, 0.8105, 0.182, 0.5, 0.5, 0.5, 0.5, 0.6725, 0.644, 0.714, 0.6970000000000001, 0.462, 0.7595000000000001, 0.6819999999999999, 0.657, 0.23099999999999998, 0.665, 0.5605, 0.426, 0.5095, 0.23299999999999998, 0.21200000000000002, 0.589, 0.646, 0.3635, 0.629, 0.21200000000000002, 0.716, 0.621, 0.591, 0.4885, 0.585, 0.2915, 1
1, 0.9505, 0.709, 0.8205, 0.8785000000000001, 0.652, 0.9755, 0.398, 0.9824999999999999, 0.22249999999999998, 0.906, 0.09050000000000002, 0.7545, 0.015000000000000013, 0.5515, 0.04249999999999998, 0.34299999999999997, 0.14900000000000002, 0.1725, 0.33799999999999997, 0.05499999999999999, 0.5295, 0.029000000000000026, 0.7225, 0.08900000000000002, 0.8705, 0.22399999999999998, 0.9470000000000001, 0.4065, 0.9395, 0.602, 0.853, 0.7745, 0
